timestamp,risk_score,risk_level,state_confidence,p_healthy,p_drought,p_heat,p_pest,p_waterlogging,p_low_light,p_sensor_anomaly,uncertainty_score,uncertainty_level,dominant_risk,sensor_score,vision_score,sensor_reliability,vision_reliability,dynamic_sensor_weight,dynamic_vision_weight,reliability_adjustments,sensor_probabilities,vision_probabilities,fused_probabilities,smoothed_probabilities,trend_flags,consistency_flags,conflict_flags,action_permission,safety_action,safety_policy,reasons,recommendation,uncertainty_case
2026-08-28 22:00,62.3,中高,0.68,0.213,0.011,0.008,0.071,0.682,0.008,0.007,35.0,中,waterlogging,63.2,13.3,1.00,0.91,0.71,0.29,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.91；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.41；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.54；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.21；P(drought)=0.01；P(heat)=0.01；P(pest)=0.07；P(waterlogging)=0.68；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-08-28 23:00,60.1,中高,0.68,0.247,0.009,0.008,0.040,0.681,0.008,0.007,35.0,中,waterlogging,63.2,12.8,1.00,0.94,0.71,0.29,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.92；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.41；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.53；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.25；P(drought)=0.01；P(heat)=0.01；P(pest)=0.04；P(waterlogging)=0.68；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-08-29 00:00,64.4,中高,0.68,0.180,0.012,0.008,0.105,0.680,0.008,0.007,0.0,低,waterlogging,63.2,67.8,1.00,0.74,0.69,0.31,,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.07；P(drought)=0.05；P(heat)=0.01；P(pest)=0.79；P(waterlogging)=0.05；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.16；P(drought)=0.02；P(heat)=0.01；P(pest)=0.25；P(waterlogging)=0.53；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.18；P(drought)=0.01；P(heat)=0.01；P(pest)=0.11；P(waterlogging)=0.68；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,土壤湿度过高；图像标签疑似病虫害；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,检查排水情况并降低灌溉优先级,normal
2026-08-29 01:00,61.1,中高,0.68,0.232,0.010,0.008,0.057,0.679,0.008,0.007,35.0,中,waterlogging,63.2,12.6,1.00,0.95,0.70,0.30,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.92；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.42；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.53；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.23；P(drought)=0.01；P(heat)=0.01；P(pest)=0.06；P(waterlogging)=0.68；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-08-29 02:00,59.9,中,0.68,0.250,0.009,0.008,0.033,0.684,0.008,0.007,35.0,中,waterlogging,63.2,14.1,1.00,0.86,0.72,0.28,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.90；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.40；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.54；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.25；P(drought)=0.01；P(heat)=0.01；P(pest)=0.03；P(waterlogging)=0.68；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-08-29 03:00,58.8,中,0.68,0.268,0.008,0.008,0.021,0.681,0.008,0.007,35.0,中,waterlogging,63.2,12.5,1.00,0.96,0.70,0.30,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.93；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.42；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.53；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.27；P(drought)=0.01；P(heat)=0.01；P(pest)=0.02；P(waterlogging)=0.68；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-08-29 04:00,58.6,中,0.68,0.271,0.008,0.008,0.014,0.684,0.008,0.007,35.0,中,waterlogging,63.2,13.8,1.00,0.88,0.72,0.28,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.91；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.40；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.54；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.27；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.68；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-08-29 05:00,58.8,中,0.69,0.268,0.008,0.008,0.012,0.688,0.008,0.007,35.0,中,waterlogging,63.2,14.7,1.00,0.83,0.73,0.27,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.89；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.39；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.55；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.27；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.69；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-08-29 06:00,58.3,中,0.68,0.276,0.008,0.008,0.010,0.683,0.008,0.007,35.0,中,waterlogging,63.2,12.6,1.00,0.95,0.70,0.30,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.92；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.42；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.53；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.28；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.68；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-08-29 07:00,58.2,中,0.68,0.276,0.008,0.008,0.009,0.684,0.008,0.007,35.0,中,waterlogging,63.2,13.4,1.00,0.90,0.72,0.28,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.91；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.41；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.54；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.28；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.68；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-08-29 08:00,58.3,中,0.69,0.275,0.008,0.008,0.008,0.685,0.008,0.007,35.0,中,waterlogging,63.2,13.8,1.00,0.88,0.72,0.28,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.91；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.40；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.54；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.27；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.69；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-08-29 09:00,58.5,中,0.69,0.272,0.008,0.008,0.008,0.687,0.008,0.007,35.0,中,waterlogging,63.2,14.1,1.00,0.86,0.72,0.28,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.90；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.40；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.54；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.27；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.69；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-08-29 10:00,59.7,中,0.67,0.258,0.044,0.008,0.008,0.668,0.008,0.007,35.0,中,waterlogging,63.2,14.3,1.00,0.85,0.73,0.27,环境和视觉存在冲突，降低直接执行可靠性,P(healthy)=0.20；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.74；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.90；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.39；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.55；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.26；P(drought)=0.04；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.67；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h；persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,图像显示健康，但环境传感器提示较高风险,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,土壤湿度过高；图像标签显示作物状态健康；环境和视觉存在冲突，降低直接执行可靠性；数据冲突：图像显示健康，但环境传感器提示较高风险；最近 6 小时土壤湿度持续下降，干旱状态概率上升；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,优先让机器人复查该区域并重新采样；检查排水情况并降低灌溉优先级,normal
2026-08-29 11:00,48.7,中,0.50,0.416,0.062,0.007,0.007,0.496,0.007,0.006,0.0,低,waterlogging,10.5,13.1,1.00,0.92,0.64,0.36,,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.92；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.94；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.42；P(drought)=0.06；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.50；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h；persistent_wet_condition_6h,same_risk_state_consistent_with_previous_belief；temporal_trend_supports_dominant_state,,hold,monitor_more_context,风险或不确定性处于中间状态 → 继续观察并收集更多上下文,环境传感器指标处于正常范围；图像标签显示作物状态健康；最近 6 小时土壤湿度持续下降，干旱状态概率上升；最近 6 小时存在持续湿润或降雨，积水状态概率上升；当前主风险与上一时刻状态信念一致，系统置信度上升；时间趋势支持当前主风险，系统置信度上升,检查排水情况并降低灌溉优先级,normal
2026-08-29 12:00,38.3,低,0.57,0.566,0.080,0.007,0.007,0.325,0.007,0.006,0.0,低,healthy,10.5,13.1,1.00,0.92,0.64,0.36,,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.92；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.94；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.57；P(drought)=0.08；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.33；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h；persistent_wet_condition_6h,,,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,环境传感器指标处于正常范围；图像标签显示作物状态健康；最近 6 小时土壤湿度持续下降，干旱状态概率上升；最近 6 小时存在持续湿润或降雨，积水状态概率上升,继续常规巡检,normal
2026-08-29 13:00,32.2,低,0.65,0.653,0.091,0.008,0.008,0.226,0.008,0.007,0.0,低,healthy,10.5,13.1,1.00,0.92,0.64,0.36,,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.92；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.94；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.65；P(drought)=0.09；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.23；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h；persistent_wet_condition_6h,,,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,环境传感器指标处于正常范围；图像标签显示作物状态健康；最近 6 小时土壤湿度持续下降，干旱状态概率上升；最近 6 小时存在持续湿润或降雨，积水状态概率上升,继续常规巡检,normal
2026-08-29 14:00,34.5,低,0.61,0.614,0.101,0.007,0.091,0.173,0.007,0.007,0.0,低,healthy,10.5,67.8,1.00,0.74,0.69,0.31,,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.07；P(drought)=0.05；P(heat)=0.01；P(pest)=0.79；P(waterlogging)=0.05；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.68；P(drought)=0.02；P(heat)=0.01；P(pest)=0.25；P(waterlogging)=0.02；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.61；P(drought)=0.10；P(heat)=0.01；P(pest)=0.09；P(waterlogging)=0.17；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h；persistent_wet_condition_6h,,,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,环境传感器指标处于正常范围；图像标签疑似病虫害；最近 6 小时土壤湿度持续下降，干旱状态概率上升；最近 6 小时存在持续湿润或降雨，积水状态概率上升,继续常规巡检,normal
2026-08-29 15:00,30.1,低,0.68,0.679,0.104,0.008,0.056,0.138,0.008,0.007,0.0,低,healthy,10.5,14.1,1.00,0.86,0.65,0.35,,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.90；P(drought)=0.02；P(heat)=0.02；P(pest)=0.02；P(waterlogging)=0.02；P(low_light)=0.02；P(sensor_anomaly)=0.01,P(healthy)=0.94；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.68；P(drought)=0.10；P(heat)=0.01；P(pest)=0.06；P(waterlogging)=0.14；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h；persistent_wet_condition_6h,,,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,环境传感器指标处于正常范围；图像标签显示作物状态健康；最近 6 小时土壤湿度持续下降，干旱状态概率上升；最近 6 小时存在持续湿润或降雨，积水状态概率上升,继续常规巡检,normal
2026-08-29 16:00,33.8,低,0.62,0.621,0.109,0.007,0.127,0.122,0.007,0.007,0.0,低,healthy,10.5,68.9,1.00,0.81,0.67,0.33,,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.05；P(drought)=0.05；P(heat)=0.01；P(pest)=0.81；P(waterlogging)=0.05；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.66；P(drought)=0.02；P(heat)=0.01；P(pest)=0.27；P(waterlogging)=0.02；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.62；P(drought)=0.11；P(heat)=0.01；P(pest)=0.13；P(waterlogging)=0.12；P(low_light)=0.01；P(sensor_anomaly)=0.01,soil_moisture_decreasing_6h；persistent_wet_condition_6h,,,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,环境传感器指标处于正常范围；图像标签疑似病虫害；最近 6 小时土壤湿度持续下降，干旱状态概率上升；最近 6 小时存在持续湿润或降雨，积水状态概率上升,继续常规巡检,normal
2026-08-29 17:00,28.5,低,0.70,0.699,0.074,0.007,0.085,0.120,0.007,0.007,44.0,中,healthy,10.5,57.4,1.00,0.34,0.90,0.10,视觉置信度低，降低视觉模态权重,P(healthy)=0.96；P(drought)=0.01；P(heat)=0.01；P(pest)=0.01；P(waterlogging)=0.01；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.27；P(drought)=0.22；P(heat)=0.02；P(pest)=0.22；P(waterlogging)=0.22；P(low_light)=0.02；P(sensor_anomaly)=0.02,P(healthy)=0.89；P(drought)=0.03；P(heat)=0.01；P(pest)=0.03；P(waterlogging)=0.03；P(low_light)=0.01；P(sensor_anomaly)=0.01,P(healthy)=0.70；P(drought)=0.07；P(heat)=0.01；P(pest)=0.08；P(waterlogging)=0.12；P(low_light)=0.01；P(sensor_anomaly)=0.01,persistent_wet_condition_6h,,,hold,monitor_more_context,风险或不确定性处于中间状态 → 继续观察并收集更多上下文,环境传感器指标处于正常范围；图像标签未知；视觉置信度不足，不能单独作为强决策依据；视觉置信度低，降低视觉模态权重；最近 6 小时存在持续湿润或降雨，积水状态概率上升,优先让机器人复查该区域并重新采样,normal
